time,index
0.000004931006014860243, 0.0001724257654740589
0.000005346149310060149, 0.0001724064836119182
0.000005761292605260056, 0.00017236208729588608
0.000006176435900459962, 0.00017207408077710707
0.000006324252073750837, 0.0001716129480677753
0.0000066230294452962234, 0.00017138051814286276
0.000006876728125696165, 0.00017101343502247382
0.0000072709045878051674, 0.00017075930480652736
0.000007686047883005072, 0.0001704253747149183
0.000008101191178204978, 0.00017035407005543108
0.00000852172594477112, 0.00017062185365524911
0.000008918897668750247, 0.00017098311530447773
0.000009346621063804695, 0.00017143139778490174
0.000009667413610095532, 0.00017184458544639697
0.000010025946455949996, 0.0001724137846444156
0.000010518929118999884, 0.00017352967095176318
0.000010778393678499824, 0.00017420685458190824
0.000011139285293077016, 0.0001747536266069112
0.0000115586219548951, 0.00017526537458557742
0.00001185095951341971, 0.00017593095412194834
0.000012214883830640407, 0.00017662038705250403
0.000012630027125840312, 0.00017713604305825086
0.000013026300271258404, 0.00017764526948932656
0.000013446835037824543, 0.00017819917847455055
0.00001383481361190997, 0.0001786770834731962
0.00001415850925816724, 0.00017916914730510674
0.000014462318669654443, 0.0001801171202264418
0.000014690647482014393, 0.0001806195281519047
0.00001484831806685799, 0.0001813509727300127
0.000015064276447694308, 0.00018158445099657978
0.00001512088689703975, 0.0001823929614341314
0.00001533938336819759, 0.0001833118165622808
0.000015634154971105088, 0.0001841326186578606
0.000016079071169294077, 0.00018447487151262596
0.000016385186932421277, 0.00018490091756103314
0.000016577662460195784, 0.00018555534945158627
0.000016759894192374442, 0.00018613458325611175
0.000016913551126312067, 0.00018670313008609506
0.000017121122773912023, 0.0001874414155308072
0.000017374521928124946, 0.00018807449719475004
0.00001768722726736644, 0.0001887252427566144
0.000018064630263002712, 0.0001894403962731454
0.000018293975160350916, 0.0001899054961125677
0.000018607671240057135, 0.00019037941685995466
0.000018946809765302512, 0.00018975306521995517
0.000019385540747729687, 0.0001897925201299467
0.000019800684042929593, 0.00019014242074001008
0.0000202158273381295, 0.00019061538217414144
0.00002065129233309444, 0.00019099113937601496
0.000021022277949857544, 0.0001912626488972756
0.00002139709871447105, 0.0001919119481070881
0.000021937365618224217, 0.000192210592323115
0.000021545447122755776, 0.00019254959311239533
0.000022367024413256286, 0.00019181548252902893
0.000022782167708456192, 0.00019164049105276136
0.00002315957070409247, 0.00019163290639619452
0.000023650194598419625, 0.00019200657195852854
0.00002406533789361953, 0.00019235144967781362
0.000024480481188819438, 0.00019284199122966903
0.000024895624484019344, 0.0001933149526638004
0.00002531076777921925, 0.00019360709002991347
0.000025725911074419157, 0.0001936053882854968
0.000026107507436673612, 0.0001935012860531247
0.000026480717065691713, 0.00019331615251124627
0.00002723552305696427, 0.00019278545920172526
0.00002776388725085506, 0.0001925493049137441
0.000028179030546054966, 0.000192504908597712
0.000028594173841254872, 0.00019251074118946274
0.00002900931713645478, 0.00019259694003366607
0.000029424460431654685, 0.00019297948943378828
0.000029863865348002634, 0.00019343990834498677
0.000030246037722155194, 0.00019381773685213242
0.000030669890317254397, 0.0001942728014667253
0.000031095816555186775, 0.0001946909561437501
0.00003152533710736329, 0.00019473438408617368
0.00003190723299580477, 0.000194504066180311
0.00003217950229979951, 0.0001941492603115719
0.00003253803514565398, 0.00019376982379997642
0.00003285882769194481, 0.00019311495652360377
0.000033160750088453834, 0.00019240835947635334
0.00003348962984179402, 0.00019168185078942532
0.00003390612100483548, 0.0001911878476235405
0.0000343306993749263, 0.0001909518197900696
0.0000347458426701262, 0.000190653767489734
0.00003510856888259885, 0.00019012159190680243
0.00003555018280457602, 0.00018978747493808232
0.00003595062915619586, 0.00018955160822665954
0.00003636867555136219, 0.00018943363046671456
0.0000367838188465621, 0.00018909037214937438
0.000037183866021936556, 0.00018884745087864135
0.000037635072270052825, 0.00018908741544469343
0.00003802924873216182, 0.00018933138856426035
0.000038444392027361724, 0.00018972147230055002
0.00003884695522270709, 0.00019011025199512521
0.00003925580846797972, 0.0001906210336124543
0.000039652081613397815, 0.0001912882299585071
0.00004006722490859772, 0.0001918716949897608
0.00004048236820379763, 0.00019232400676180367
0.000040897511498997534, 0.0001929004955558653
0.00004131265479419744, 0.00019332071663682467
0.00004172779808939734, 0.00019334161790091027
0.000042142941384597246, 0.00019318671798775584
0.00004255808467979715, 0.00019288816339834244
0.00004296451867509776, 0.00019240218530849974
0.00004321476589220428, 0.0001918664031135747
0.0000435563156032551, 0.00019128254558320557
0.00004388770446442343, 0.00019082851932829525
0.000044109210991862254, 0.0001904360910484727
0.00004450171010732398, 0.00019001852806092362
0.00004464831665562886, 0.00018949156050695383
0.000044958948352037164, 0.0001889898728986546
0.00004535086684750561, 0.00018853355863148526
0.00004576601014270552, 0.00018831838402899142
0.000046165428313087243, 0.00018804678539135903
0.00004657246075443357, 0.00018761832639151835
0.00004701144002830523, 0.00018760002830522468
0.00004744109882333731, 0.00018763874172389705
0.000047653025120886903, 0.0001876051609859653
0.00004776121397963597, 0.00018815780779179935
0.00004803042811652318, 0.00018838170538978654
