time,index
0.00003282461628666118, 0.0001754723688436506
0.00003284663714172643, 0.00017505993236945582
0.00003302730566432422, 0.00017477946472767422
0.00003330784211628108, 0.00017446355085132953
0.00003359884575857131, 0.00017407154213486294
0.00003378479995562039, 0.00017379484537843374
0.000033999243320205954, 0.00017371786075912767
0.00003395948305571565, 0.00017330471232833645
0.00003418742226990089, 0.00017296727931077216
0.00003441119183243396, 0.00017288873533134603
0.00003449428793969979, 0.0001725537976352841
0.00003476214997418784, 0.00017232701136325038
0.000034991824321156755, 0.0001721223612002786
0.00003509465167792213, 0.0001725997841359529
0.000035515160605120865, 0.00017284481300883694
0.00003583100292285292, 0.00017307120556172984
0.00003595593579459894, 0.0001736715376865963
0.00003632560952889724, 0.00017390131497501738
0.00003664247447252546, 0.00017413176905120225
0.00003706539993039557, 0.0001742949902176223
0.00003730765564570712, 0.000174373251572802
0.00003736648145720444, 0.0001739398185458468
0.000037342131040115874, 0.00017350041495041698
0.000037506370002383315, 0.00017323407137100386
0.00003786201059208398, 0.00017326334410050758
0.00003823846709470531, 0.00017342614871780702
0.0000386052423040519, 0.00017336409368145259
0.00003899315798508425, 0.00017328604692846394
0.00003933611785302014, 0.00017309049198584576
0.00003976666365828785, 0.0001730850148205935
0.00003993985974685265, 0.00017303009567206108
0.00004011296172415759, 0.00017347325513794142
0.00004046548116317639, 0.00017391165995785872
0.00004082025315484431, 0.0001742829345071407
0.000041134598269489745, 0.00017460644620373005
0.000041382551406660544, 0.00017496783051984275
0.00004170883860861931, 0.00017529170335413828
0.000042112441185726094, 0.00017543330407298938
0.00004237586152998381, 0.000175069783646565
0.00004264918267402997, 0.000174761858493489
0.00004292050137650877, 0.00017463233701934386
0.00004308793158188607, 0.0001742637060663234
0.00004326417478390906, 0.00017394302508538792
0.00004357868953534524, 0.00017370744876736208
0.00004372865358718999, 0.0001735001272297976
0.000044038025183171914, 0.00017321227880500893
0.00004422855812091801, 0.00017273170988989768
0.0000443984989251353, 0.00017240565057111655
0.00004458320892306683, 0.00017203993367904895
0.00004490971942432744, 0.00017170660653491532
0.00004524832635952223, 0.0001715381902028765
0.000045683550602983796, 0.00017146073812984014
0.00004599811524832601, 0.00017127203459701152
0.00004620458838125734, 0.00017109463835777514
0.00004659121277341744, 0.00017107285194967745
0.00004688473475518457, 0.0001708098208929669
0.000047090056826077065, 0.0001707575387961563
